"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"Western Sahara Referendum Support Association","","","Western Sahara;Sahara Weekly News Update (03/17 - 03/23)","947 words"," Africa News","","",
"UN Department of Humanitarian Affairs","","","East Africa; Emergency Update No. 134 on the Great Lakes (03/24)","2120 words"," Africa News","","",
"Committee to Protect Journalists (CPJ)","","","Sierra Leone; CPJ Protests Arrests of Three Journalists in Sierra Leone","387 words"," Africa News","","",
"Truth and Reconciliation Commission","","","South Africa; Truth Commission Receives National Party Submission","200 words"," Africa News","","",
"African National Congress of South Africa","","","South Africa; ANC Responds to National Party's Truth Panel Submission","320 words"," Africa News","","",
"Daniel Volman, Africa Policy Report (Washington, DC)","","","United States and Africa;U.S. Policy Toward the Drug Trade and Other Criminal Activity in Africa","374 words"," Africa News","","",
"Daniel Volman, Africa Policy Report (Washington, DC)","","","United States and Africa;The Clinton Administration and the African Crisis Response Force","1987 words"," Africa News","","",
"Malawi News Online","","","Malawi;Malawi News Roundup","2587 words"," Africa News","","",
"Malawi News Online","","","Malawi;Kazembe For Top Press Job?","480 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;The Week in Brief","774 words"," Africa News","","",
"Ethiopian News Agency","","","Business and Finance;Ethiopia intercepts contraband goods and cancer- causing additive","214 words"," Africa News","","",
"Ethiopian News Agency","","","Business and Finance;Ethiopia to privatize gold, tantalum producing plants","200 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Alleged perpetrators of Red Terror go on trial","387 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Farmers support land reform in Amhara Region","694 words"," Africa News","","",
"Alide Dasnois, Cape Argus (Cape Town)","","","Business and Finance;State, business 'must pay for skills'","574 words"," Africa News","","",
"David Yutar, Cape Argus (Cape Town)","","","South Africa;Ashwin Trikamjee: Striving for a new era in the legal profession","1040 words"," Africa News","","",
"Jermaine Craig, Cape Argus (Cape Town)","","","South Africa;The eternal battle for survival in a township called Garbage","440 words"," Africa News","","",
"Jermaine Craig, Cape Argus (Cape Town)","","","South Africa;Sure you can leave, but why not stay and fight?","574 words"," Africa News","","",
"Jermaine Craig, Cape Argus (Cape Town)","","","South Africa;Riding the bus that plies between Cape Town and Umtata","1134 words"," Africa News","","",
"Andrea Weiss, Cape Argus (Cape Town)","","","South Africa;Homeless want just the land, they'll do the rest (Column)","974 words"," Africa News","","",
"Michael Morris, Cape Argus (Cape Town)","","","Sports - General;Games bid gets R500 000 boost","307 words"," Africa News","","",
"Joseph Aranes, Cape Argus (Cape Town)","","","South Africa;Grenade attack on Pagad chief","520 words"," Africa News","","",
"Charles Rukuni, The Insider (Harare)","","","Zimbabwe;New Challenge For Chikerema, Or Is It?","1147 words"," Africa News","","",
"Staff Writer, The Insider (Harare)","","","Zimbabwe;Chef Bites The Dust","254 words"," Africa News","","",
"The Insider (Harare)","","","Zimbabwe;Small Potholes, Big Smashes","427 words"," Africa News","","",
"Staff Writer, The Insider (Harare)","","","Zimbabwe;Is Grace Desperate For Time?","627 words"," Africa News","","",
"Staff Writer, The Insider (Harare)","","","Business and Finance;Zimbabwe Being Used By Drug Cartels","294 words"," Africa News","","",
"Staff Writer, The Insider (Harare)","","","Swaziland;Big Bash For King Mswati","160 words"," Africa News","","",
"Staff Writer, The Insider (Harare)","","","Business and Finance;Tanzania To Go On The Web for Investors","294 words"," Africa News","","",
"Staff Writer, The Insider (Harare)","","","Business and Finance;April Meeting To Decide Which Way Pretoria Should Go","614 words"," Africa News","","",
"The Insider (Harare)","","","Business and Finance;Zimbabwe Commodity Briefs","254 words"," Africa News","","",
"Staff Writer, The Insider (Harare)","","","Business and Finance;Live Ostrich Exports Will Not Kill Industry","187 words"," Africa News","","",
"Staff Writer, The Insider (Harare)","","","Southern Africa;Region Has Enough Food","347 words"," Africa News","","",
"The Insider (Harare)","","","Business and Finance;Zimbabwe Business Briefs (Column)","307 words"," Africa News","","",
"Staff Writer, The Insider (Harare)","","","Business and Finance;Zimbabwe: Cone To Resume Operations Next Month","280 words"," Africa News","","",
"Charles Rukuni, The Insider (Harare)","","","Business and Finance;Zimbabwe Mining Index Begins To Pick Up","774 words"," Africa News","","",
"Staff Writer, The Insider (Harare)","","","Zimbabwe;Mugabe Acknowledges Failures","254 words"," Africa News","","",
"The Insider (Harare)","","","Business and Finance;Zimbabwe Cellphones: What's The Fuss About?  (Editorial)","1254 words"," Africa News","","",
"Charles Rukuni, The Insider (Harare)","","","Zimbabwe;Housing Levy: Whose Ideas Was It?","1227 words"," Africa News","","",
"The Insider (Harare)","","","Zimbabwe;THE MONTH IN BRIEF (Column)","840 words"," Africa News","","",
"Charles Rukuni, The Insider (Harare)","","","Zimbabwe;Mugabe Literally Tells Nkomo He Is No Longer Needed","2187 words"," Africa News","","",
"Ethiopian News Agency","","","Ethiopia;Committee presses for respect of women's rights","200 words"," Africa News","","",
"Ethiopian News Agency","","","Business and Finance;Ethiopia offers incentives to investments in backward areas","534 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Currencies: CFA Appears Set To Regain Lost Ground","1097 words"," Africa News","","",
"Felix Njoku, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;African Finance Ministers To Brainstorm On Capital Markets","587 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;Salim Unworried By Challenge To Bid For Third Term","480 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;African Ministers Prepare For Lome Summit On Zaire","427 words"," Africa News","","",
"Moses Draku, PANA Correspondent, Panafrican News Agency","","","Uganda;Uganda Police Mount Vigil At Zaire Embassy","534 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Currencies: CFA Appears Set To Regain Lost Ground","914 words"," Africa News","","",
"Felix Njoku, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;African Finance Ministers To Brainstorm On Capital Markets","587 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;Salim Unworried By Challenge To Bid For Third Term","480 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;African Ministers Prepare For Lome Summit On Zaire","427 words"," Africa News","","",
"Moses Draku, PANA Correspondent, Panafrican News Agency","","","Uganda;Uganda Police Mount Vigil At Zaire Embassy","534 words"," Africa News","","",
"Amnesty International","","","Tunisia; Amnesty Condemns Arrest of President of Tunisian Section","467 words"," Africa News","","",
"U.S. Agency for International Development (USAID)","","","United States and Africa; U.S. Great Lakes Fact Sheet 5","907 words"," Africa News","","",
"Thabo Mabaso, Cape Argus (Cape Town)","","","Business and Finance;Union vows to fight lay-offs at Premier","507 words"," Africa News","","",
"Chene Blignaut, Cape Argus (Cape Town)","","","Sports - General;Will Cape Town miss Games tourism boat?","747 words"," Africa News","","",
"Andrea Weiss, Cape Argus (Cape Town)","","","Sports - General;Municipality chips in R1-m more to aid Games bid","347 words"," Africa News","","",
"Cape Argus (Cape Town)","","","South Africa;SA speeds up Africa army plan","587 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;Annan Says Unity Is Key To Peace In Africa","960 words"," Africa News","","",
"Nicholas Ibewuike, PANA Correspondent, Panafrican News Agency","","","Nigeria;Three Killed In Riots In Delta Oil Stations","400 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;Zimbabwean Traditional Healers Launch Herbal Company","307 words"," Africa News","","",
"Panafrican News Agency","","","Angola;Separatists Claim They Killed 27 Angolan Soldiers","334 words"," Africa News","","",
"Ghion Hagos, PANA Staff Correspondent, Panafrican News Agency","","","Ethiopia;Three Egyptian Terrorists Loose Death Sentence Appeals","587 words"," Africa News","","",
"Segun Adeyemi, PANA Correspondent, Panafrican News Agency","","","United States and Africa;U.S. Group Says Nigeria Polls Have Brightened Hope For Democracy","467 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Africa-at-Large;African Leaders Begin Summit On Zaire","347 words"," Africa News","","",
"U.S. Agency for International Development (USAID)","","","United States and Africa; U.S. Zaire Emergency Fact Sheet No. 6","907 words"," Africa News","","",
"Llewellyn Jones, Cape Argus (Cape Town)","","","Business and Finance;KWV efforts to change status delayed again","587 words"," Africa News","","",
"Chene Blignaut, Cape Argus (Cape Town)","","","Arts and Entertainment;Sarah Odell: from the catwalks of Paris to the jungles of Borneo","1187 words"," Africa News","","",
"Clive Sawyer, Cape Argus (Cape Town)","","","South Africa;Omar defiant as furore over Boesak grows","440 words"," Africa News","","",
"Johan Schronen, Cape Argus (Cape Town)","","","South Africa;Hijacker takes woman and child on rush-hour horror ride","467 words"," Africa News","","",
"Cape Argus (Cape Town)","","","Sports - General;A critical phase in the Olympic battle (Editorial)","427 words"," Africa News","","",
"Lenore Oliver, Cape Argus (Cape Town)","","","South Africa;Teenage terror on the loose as street kid escapes","454 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Sports - General;ParaOlympics: Running, swimming and jumping for joy","1414 words"," Africa News","","",
"Jon Swift, Mail And Guardian (Johannesburg)","","","Sports - General;RUGBY: Free-running Free Stater show how it's done","1027 words"," Africa News","","",
"Gavin Evans, Mail And Guardian (Johannesburg)","","","Sports - General;BOXING: Lights, action, canvass","1707 words"," Africa News","","",
"Julian Drew, Mail And Guardian (Johannesburg)","","","Sports - General;ROADRUNNING: Mokibe willing and able to take Two Oceans","974 words"," Africa News","","",
"Jon Swift, Mail And Guardian (Johannesburg)","","","Sports - General;CRICKET: New blood for one-day battle","1680 words"," Africa News","","",
"Stephen Gray, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Smith captivates readers - with letters","760 words"," Africa News","","",
"Chris Dunton, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;BOOKS: Soyinka's state of the nation","960 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Arts and Entertainment;CULTURAL SUSHI (Column)","507 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Arts and Entertainment;FESPACO: Africa for reel","880 words"," Africa News","","",
"Coenraad Visser, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;CLASSICAL MUSIC: Good conduct at the NSO","840 words"," Africa News","","",
"Mail And Guardian (Johannesburg)","","","Arts and Entertainment;The world in one ensemble","880 words"," Africa News","","",
"Hazel Friedman, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;DESIGN OF THE WEEK (Column)","200 words"," Africa News","","",
"Allister Harry, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Okay, it's a rap!","1080 words"," Africa News","","",
"Adam Haupt, Mail And Guardian (Johannesburg)","","","Arts and Entertainment;Come get some soul food","707 words"," Africa News","","",
