"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"Onesmus Kilonzo And Chege Wa Gachamba., The Nation (Nairobi)","","","Kenya;NCEC Officials Say IPPG Faces Imminent Collapse","1859 words"," Africa News","","",
"James Awino And Churchil Otieno, The Nation (Nairobi)","","","Science and Health;Kenya Cholera Toll Up By Three","444 words"," Africa News","","",
"The Nation (Nairobi)","","","United States and Africa;Mandela Right To Do His Own Thing (Editorial)","371 words"," Africa News","","",
"The Nation (Nairobi)","","","Kenya;Danger Signals Of A Major Food Crisis (Editorial)","383 words"," Africa News","","",
"Peter Angwenyi, The Nation (Nairobi)","","","Kenya;Five Die As Communities Dispute Land","292 words"," Africa News","","",
"Eman Omari, The Nation (Nairobi)","","","Kenya;Kanu Prefers Queuing For Nominations","509 words"," Africa News","","",
"Nation Team, The Nation (Nairobi)","","","Kenya;Relentless Rain Kills Five Others","691 words"," Africa News","","",
"Tabby Moyo, The Namibian (Windhoek)","","","Namibia;Farmers Challenge Government 'Commercialise Communal Areas'","341 words"," Africa News","","",
"Oscar Johnson, The Namibian (Windhoek)","","","Namibia;Government Urged To 'Open Doors To People'","443 words"," Africa News","","",
"Tabby Moyo, The Namibian (Windhoek)","","","Namibia;Seeis Group On The Move","302 words"," Africa News","","",
"Chrispin Inambao, The Namibian (Windhoek)","","","Southern Africa;Botswana Defence Force, Namibia In New Island Dispute","415 words"," Africa News","","",
"Oscar Johnson, The Namibian (Windhoek)","","","Namibia;Government To Brief Ovahimba On Epupa This Weekend","416 words"," Africa News","","",
"Ashley Smith, Cape Argus (Cape Town)","","","South Africa;City Is Racist, Says Parliament Official","416 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;'Talk Or I'll Kill You,' Yengeni Told","303 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;Tutu Offers Last Chance","400 words"," Africa News","","",
"Clive Sawyer, Cape Argus (Cape Town)","","","South Africa;Electoral 'Shambles' As IEC Races To Prepare 1999 Poll","366 words"," Africa News","","",
"Joseph Aranes, Cape Argus (Cape Town)","","","South Africa;State Flexes Muscles In Cape Flats War","985 words"," Africa News","","",
"John Yeld, Cape Argus (Cape Town)","","","South Africa;Glenn Goosen: 'Acerbic Memos'","132 words"," Africa News","","",
"Thabo Mabaso, Cape Argus (Cape Town)","","","South Africa;State Could Lose R40-m In UIF Fraud In 1997 - Mkhonto","365 words"," Africa News","","",
"Mfanakaziwa Ndaba, African Eye News Service (South Africa)","","","Swaziland;No Pay For Striking Swazi Teachers","182 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","South Africa;Councillors Concerned Maputo Corridor Being Nationally Driven","369 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","South Africa;Thebe's Loss Means Children's Gain","229 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","South Africa;Formalisation Of Traditional Areas Threatens Chiefs' Power Base","267 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","Business and Finance;Million Rand Investment Raises Business Fears","283 words"," Africa News","","",
"Joseph Olanyo, New Vision (Kampala)","","","Business and Finance;Rwanda Exhibition","94 words"," Africa News","","",
"Yunusu Abbey, New Vision (Kampala)","","","Business and Finance;Kenyan Contractor Signs Agreement For Kapchorwa","243 words"," Africa News","","",
"Yunusu Abbey and Lawrence Wamanga, New Vision (Kampala)","","","Business and Finance;Lira Millers Explain Deal","225 words"," Africa News","","",
"John Odyek, New Vision (Kampala)","","","Business and Finance;Xerox Plans Grand Show in Kampala","141 words"," Africa News","","",
"Joyce Namutebi, New Vision (Kampala)","","","Business and Finance;Ssendaula Calls For Timber Control","149 words"," Africa News","","",
"John Kakande, New Vision (Kampala)","","","Uganda;Investors Sue Authority Over 'Wrong Package'","340 words"," Africa News","","",
"Frederick Nyakabwa, New Vision (Kampala)","","","Uganda;Kabarole Victims Buried","215 words"," Africa News","","",
"Odrek Rwabwogo and John Kakande, New Vision (Kampala)","","","Uganda;Scrap Sponsored Makerere Education, Says MPs","302 words"," Africa News","","",
"Ofwono-Opondo, New Vision (Kampala)","","","Uganda;Museveni To Address Commonwealth Forum","184 words"," Africa News","","",
"Edith Kimuli, New Vision (Kampala)","","","Uganda;Museveni Flight: Controller Charged","220 words"," Africa News","","",
"Erich Ogoso Opolot, New Vision (Kampala)","","","Uganda;Church Of England Names Luwum Saint","363 words"," Africa News","","",
"James Oweka, New Vision (Kampala)","","","Uganda;Army Rescues 85 Abducted Children","381 words"," Africa News","","",
"Ghanaian Independent (Accra)","","","Arts and Entertainment;Mythology in Africa and Europe","268 words"," Africa News","","",
"Isabella Gyau, Ghanaian Independent (Accra)","","","Science and Health;Earthscan: Hunger And Malnutrition","628 words"," Africa News","","",
"Edwin Arthur, Ghanaian Independent (Accra)","","","Ghana;Hands Off Mission Schools - Moderator","587 words"," Africa News","","",
"Ghanaian Independent (Accra)","","","Ghana;Support Viable Banks - Rural Banks Told","443 words"," Africa News","","",
"Joshua Nimako, Ghanaian Independent (Accra)","","","Ghana;Lack of Consultation Results In Walk-Outs- J.H. Mensah","344 words"," Africa News","","",
"Ghanaian Independent (Accra)","","","Ghana;The Nkrumaist Equation","817 words"," Africa News","","",
"Ghanaian Independent (Accra)","","","Ghana;Trouble Brewing In NDC","266 words"," Africa News","","",
"Ghanaian Independent (Accra)","","","Ghana;African Women's Fight For Equality And Respect","1136 words"," Africa News","","",
"Ghanaian Independent (Accra)","","","Africa-at-Large;Political Comedy In Congo","1007 words"," Africa News","","",
"Ghanaian Independent (Accra)","","","Ghana;Essilfie-Conduah Lost Right To Work For Media Comm (Editorial)","448 words"," Africa News","","",
"Ghanaian Independent (Accra)","","","Ghana;Thank You, Our Lordship The Chief Justice (Editorial)","537 words"," Africa News","","",
"Bunmi Aborisade, Ghanaian Independent (Accra)","","","Ghana;Press Freedom Groups Want Nigeria Expelled From Commonwealth","258 words"," Africa News","","",
"Ghanaian Independent (Accra)","","","Ghana;Dirty Tricks At Media Commission","1434 words"," Africa News","","",
"Ghanaian Independent (Accra)","","","Ghana;Rawlings Endorses Mills For Presidency","543 words"," Africa News","","",
"Wonder Hlongwa, Mail and Guardian (Johannesburg)","","","South Africa;Zuma's drive may win him top job","938 words"," Africa News","","",
"Wally Mbhele, Mail and Guardian (Johannesburg)","","","South Africa;Winnie, Zuma and Phosa square up","893 words"," Africa News","","",
"Marion Edmunds, Mail and Guardian (Johannesburg)","","","South Africa;PAC battles to clear Mogoba","517 words"," Africa News","","",
"Wally Mbhele, Mail and Guardian (Johannesburg)","","","South Africa;Winnie accuses Mandela at TRC","688 words"," Africa News","","",
"Ian Black, Mail and Guardian (Johannesburg)","","","Africa-at-Large;Commonwealth countdown: Lofty aims, low expectations","748 words"," Africa News","","",
"Na'eem Jeenah (Commentary), Mail and Guardian (Johannesburg)","","","Libya;Mandela won't see this Libya","1022 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Do-it-yourself housing the better option","1186 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Curb arms trade (Editorial)","394 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;All hail to the Chief (Editorial)","559 words"," Africa News","","",
"Mungo Soggot, Mail and Guardian (Johannesburg)","","","South Africa;TRC's Chris de Jager voted to bar blacks","523 words"," Africa News","","",
"Al J Venter, Mail and Guardian (Johannesburg)","","","South Africa;'Re-examine nuke test'","349 words"," Africa News","","",
"Mungo Soggot, Mail and Guardian (Johannesburg)","","","Science and Health;U.S. Scientists quit over SA AIDS row","417 words"," Africa News","","",
"Chris Gordon, Mail and Guardian (Johannesburg)","","","Angola;Angolan bandits rob De Beers","499 words"," Africa News","","",
"Emeka Nwandiko, Mail and Guardian (Johannesburg)","","","Kenya;Kenyan teachers applaud Mandela","473 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Swaziland;Swazis ban solidarity group head","694 words"," Africa News","","",
"Emeka Nwandiko, Mail and Guardian (Johannesburg)","","","South Africa;Hawkers want foreigners out","434 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Police linked to Cape war","688 words"," Africa News","","",
"Andy Duffy, Mail and Guardian (Johannesburg)","","","Business and Finance;South African diamond deal probed","466 words"," Africa News","","",
"African Campaigns to Ban Landmines","","","Africa-at-Large; Southern African Campaigns join Commonwealth call","599 words"," Africa News","","",
"Tepitapia Sannah, PANA Correspondent, Panafrican News Agency","","","West Africa;Liberia Closes Border With Sierra Leone","867 words"," Africa News","","",
"Panafrican News Agency","","","South Africa;Mandela Commends Libya's Role In Eliminating Apartheid","407 words"," Africa News","","",
"Panafrican News Agency","","","West Africa;Accra Hosts West African Wildlife Wardens","234 words"," Africa News","","",
"Panafrican News Agency","","","Mozambique;Road Accidents Cause Over 1,000 Deaths A Year","439 words"," Africa News","","",
"Panafrican News Agency","","","West Africa;Task Force Updates Report On Nigeria, Sierra Leone","423 words"," Africa News","","",
"Panafrican News Agency","","","Uganda;World Bank Lauds Uganda's Economic Performance","400 words"," Africa News","","",
"Panafrican News Agency","","","Africa-at-Large;Mugabe To Confer With Kabbah, Rawlings","115 words"," Africa News","","",
"Panafrican News Agency","","","Nigeria;Nigeria's Expulsion From Commonwealth Ruled Out","580 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;ZSE Industrials Continue To Gain","123 words"," Africa News","","",
"Jules Gaye, PANA Staff Correspondent, Panafrican News Agency","","","Sports - Soccer;Crucial Clashes In Penultimate Round","302 words"," Africa News","","",
"Panafrican News Agency","","","Africa-at-Large;Fifty-two Leaders Expected At Commonwealth Meeting","327 words"," Africa News","","",
"Panafrican News Agency","","","Algeria;Over 15 million Algerians Vote In Local Elections","148 words"," Africa News","","",
"Panafrican News Agency","","","Business and Finance;Investor Interest Boosts Equities in Ghana","303 words"," Africa News","","",
"Panafrican News Agency","","","Sports - General;Senegal, Mali On Top in African Women's Basketball","322 words"," Africa News","","",
"Panafrican News Agency","","","Namibia;Namibia Gets Arab Bank Loan","136 words"," Africa News","","",
"Panafrican News Agency","","","Congo Kinshasa;Faulty Signal Blamed For Congo Train Crash","156 words"," Africa News","","",
"Panafrican News Agency","","","Southern Africa;Southern African Armies Simulate Regional Peacekeeping Exercise","272 words"," Africa News","","",
"Panafrican News Agency","","","Africa-at-Large;Zambia To Supply Power To Congo, Tanzania, Namibia","326 words"," Africa News","","",
"Goodson Machona, Post of Zambia (Lusaka)","","","Sports - Soccer;Kalusha To Join Camp In January","369 words"," Africa News","","",
"Post of Zambia (Lusaka)","","","Zambia;Police Brutality (Editorial)","567 words"," Africa News","","",
"Mukalya Nampito, Post of Zambia (Lusaka)","","","Zambia;Attorney General Appeals To Save Meebelo Kalima","233 words"," Africa News","","",
"Amos Malupenga, Post of Zambia (Lusaka)","","","Zambia;Sakuhuka Jailed","485 words"," Africa News","","",
"Staff Reporter, Post of Zambia (Lusaka)","","","Business and Finance;Credit Africa Bank Won't Open Today","356 words"," Africa News","","",
"Reuben Phiri and Amos Malupenga, Post of Zambia (Lusaka)","","","Zambia;Government Defends Times Banking Decision On Prudence","204 words"," Africa News","","",
"Reuben Phiri and Amos Malupenga, Post of Zambia (Lusaka)","","","Zambia;No House For Kaunda","767 words"," Africa News","","",
"A Staff Writer, The Eastafrican, The East African (Nairobi)","","","Business and Finance;Settlement Likely in Dispute Over Online Company","596 words"," Africa News","","",
"Adonia Ayebare, The Eastafrican, The East African (Nairobi)","","","Uganda;Questions, as Museveni Campaign Office Closes","856 words"," Africa News","","",
"Ayebare Adonia, The Eastafrican, The East African (Nairobi)","","","Uganda;Uganda to Embark on Road Project Maintenance","635 words"," Africa News","","",
"Robert Rweyemamu (Commentary), The East African (Nairobi)","","","Tanzania;Where Visions Must End and Actions Begin","589 words"," Africa News","","",
"John Githongo (Commentary), The East African (Nairobi)","","","Kenya;Who Owns Kenya? A Question of the Flag","529 words"," Africa News","","",
"Ahmed Merere, The Eastafrican, The East African (Nairobi)","","","East Africa;Kenya-Tanzania Train Service Grinds","487 words"," Africa News","","",
"The East African (Nairobi)","","","Africa-at-Large;A Bad Trend for Africa?","594 words"," Africa News","","",
"The East African (Nairobi)","","","Congo Brazzaville;Congo's Toll: 10,000 Dead in Civil War","160 words"," Africa News","","",
"A Staff Writer, The East African (Nairobi)","","","Kenya;CBK Lawyer Claims His Life is Under Threat","970 words"," Africa News","","",
"James Mwakisyala, The Eastafrican, The East African (Nairobi)","","","Tanzania;Mkapa Leads Probe Into Tender Process","961 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","South Africa;Government Warns Boer Republic Against Racist Signs","239 words"," Africa News","","",
