actorid,name data,name orig,name orig full,name orig fulleng,namechange,newname,newname full mt,newname fulleng,org,conflictid,dyadid,primary party,osid,osvcoalition,osvcoalitionid,nsid,nscoalition,nscoalitionid,splinter,name prev,actorid prev,split temp,name split temp,actorid split temp,alliance,name alliance,actorid alliance,join group,group name,actorid group,location,gwno loc,region
2028,Laskhar of Masozai Qaumi tribe,Laskhar of Masozai Qaumi tribe,Laskhar of Masozai Qaumi tribe,Army of Masozai Qaumi tribe,0,,,,1,,,,,0,,2-459,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2029,Opponents of Bashar al Assad,Opponents of Bashar al Assad,,Opponents of of Bashar al Assad,0,,,,2,,,,,0,,2-447,0,,0,,,0,,,0,,,0,,,Syria,652,2
2030,Supporters of Bashar al Assad,Supporters of Bashar al Assad,,Supporters of Bashar al Assad,0,,,,2,,,,,0,,2-447,0,,0,,,0,,,0,,,0,,,Syria,652,2
2031,BIFM,BIFF,Bangsamoro Islamic Freedom Fighters,Bangsamoro Islamic Freedom Fighters,1,BIFM,Bangsamoro Islamic Freedom Movement,Bangsamoro Islamic Freedom Movement,1,1-112,834,,,0,,2-446,0,,1,MILF,1118,0,,,0,,,0,,,Philippines,840,3
2032,SVA,SVA,Shabelle Valley Alliance,Shabelle Valley Alliance,0,,,,1,,,,,0,,2-443,0,,0,,,0,,,0,,,0,,,Somalia,520,4
2033,Jur Beli,Jur Beli,Jur Beli,Jur Beli,0,,,,3,,,,,0,,2-458,0,,0,,,0,,,0,,,0,,,Sudan,625,4
2034,La Familia,La Familia,La Familia,The Family,0,,,,1,,,,,0,,2-460,0,,0,,,0,,,0,,,0,,,Mexico,70,5
2035,Los Caballeros Templarios,Los Caballeros Templarios,Los Caballeros Templarios,The Knights Templar,0,,,,1,,,,,0,,"2-507, 2-12701, 2-460",0,,1,La Familia,2034,0,,,0,,,0,,,Mexico,70,5
2036,Jalisco Cartel New Generation,Jalisco Cartel New Generation,Cártel de Jalisco Nueva Generación,Jalisco Cartel New Generation,0,,,,1,,,,,0,,"2-507, 2-463, 2-461",0,,1,Sinaloa Cartel,1636,0,,,0,,,0,,,Mexico,70,5
2037,Cartel Independiente de Acapulco,Cartel Independiente de Acapulco,Cartel Independiente de Acapulco,Independent Cartel of Acapulco,0,,,,1,,,,,0,,2-462,0,,1,Beltrán Leyva Cartel - Valdez Villareal faction,1975,0,,,0,,,0,,,Mexico,70,5
2038,La Barredora,La Barredora,La Barredora,The Sweeper,0,,,,1,,,,,0,,2-462,0,,1,Beltrán Leyva Cartel - Valdez Villareal faction,1975,0,,,0,,,0,,,Mexico,70,5
2039,La Resistancia,La Resistancia,La Resistancia,The Resistance,0,,,,1,,,,,0,,2-463,0,,1,Sinaloa Cartel,1636,0,,,0,,,0,,,Mexico,70,5
2040,Lashkar of Kukikhel clan,Lashkar of Kukikhel clan,Lashkar of Kukikhel clan,Army of Kukikhel clan,0,,,,1,,,,,0,,2-464,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2041,ETIM,ETIM,East Turkistan Islamic Movement,East Turkistan Islamic Movement,0,,,,1,1-273,830,,,0,,,0,,0,,,0,,,0,,,0,,,China,710,3
2042,Ansar Dine,Ansar Dine,Ansar Dine,Defenders of the Faith,0,,,,1,1-274,835,,,0,,,0,,0,,,0,,,0,,,0,,,Mali,432,4
2043,MNLA,MNLA,Mouvement national pour la libération de l'Azawad,National Movement for the Liberation of Azawad,0,,,,1,1-177,836,,,0,,"2-488, 2-489, 2-12589",0,,0,,,0,,,0,,,0,,,Mali,432,4
2044,Seleka,Seleka,Seleka,Union,0,,,,1,1-222,832,,,0,,,0,,0,,,0,,,0,,,0,,,Central African Republic,482,4
2045,M23,M23,Mouvement du 23-Mars,March 23 Movement,0,,,,1,1-86,831,,2045,0,,"2-491, 2-12306",0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
2046,MUJAO,MUJAO,Mouvement pour le Tawhîd et du Jihad en Afrique de l'Ouest,Movement for Unity and Jihad in West Africa,0,,,,1,"1-191, 1-274","845, 862",,,0,,"2-488, 2-489",1,"543202, 543203",1,AQIM,1391,0,,,1,al-Murabitun,4376,0,,,"Algeria, Mali","615, 432",4
2047,SRF,SRF,Al-Jabhat Al-Thawriyat Al-Sudan,Sudan Revolutionary Front,0,,,,1,1-113,833,,,0,,,0,,0,,,0,,,0,,,0,,,Sudan,625,4
2048,GNLA,GNLA,,Garo National Liberation Army ,0,,,,1,1-272,842,,,0,,,0,,0,,,0,,,0,,,0,,,India,750,3
2050,Military faction (Red Berets),Military faction (Red Berets),Military faction (Red Berets),Military faction (Red Berets),0,,,,1,1-274,837,,,0,,,0,,0,,,0,,,0,,,0,,,Mali,432,4
2051,PBCP-J,PBCP-J,,Purba Banglar Communist Party - Janajudhha faction,0,,,,1,1-275,839,,,0,,,0,,1,PBCP,1666,0,,,0,,,0,,,Bangladesh,771,3
2053,BLF,BLF,,Baloch Liberation Front,0,,,,1,1-129,544,,,0,,,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2054,Deebam,Deebam,Deebam,Be Strong,0,,,,1,,,,,0,,"2-468, 2-469",1,547527,0,,,0,,,0,,,0,,,Nigeria,475,4
2055,Deewell,Deewell,Deewell,Be Well,0,,,,1,,,,,0,,2-468,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
2056,Outlaws,Outlaws,Outlaws,Outlaws,0,,,,1,,,,,0,,2-469,0,,1,NDV,1516,0,,,0,,,0,,,Nigeria,475,4
2057,Jabhat al-Nusra li al-Sham,Jabhat al-Nusra li al-Sham,Jabhat al-Nusra li al-Sham,The Support Front for the People of Syria,0,,,,1,,,,,0,,"2-498, 2-499, 2-13772, 2-13767, 2-13768, 2-13769, 2-12337, 2-13813, 2-14349, 2-14361, 2-14367, 2-14368, 2-14369, 2-14374, 2-14393, 2-14355",1,"565202, 565280, 565281, 565201, 565285, 565286, 565287, 565288, 565290, 565284",0,,,0,,,0,,,0,,,"Lebanon, Syria","660, 652",2
2058,Alago,Alago,Alago,Alago,0,,,,3,,,,,0,,2-470,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
2059,Eggon,Eggon,Eggon,Eggon,0,,,,3,,,,,0,,"2-470, 2-14331, 2-12441",0,,0,,,0,,,0,,,0,,,Nigeria,475,4
2060,Greenlanders,Greenlanders,Greenlanders,Greenlanders,0,,,,1,,,,,0,,2-471,0,,1,NDV,1516,0,,,0,,,0,,,Nigeria,475,4
2061,Akul,Akul,Akul,Akul,0,,,,3,,,,,0,,2-472,0,,0,,,0,,,0,,,0,,,Papua New Guinea,910,3
2062,Kambrip,Kambrip,Kambrip,Kambrip,0,,,,3,,,,,0,,2-472,0,,0,,,0,,,0,,,0,,,Papua New Guinea,910,3
2064,Lashkar of Akakhel tribe ,Lashkar of Akakhel tribe ,Lashkar of Akakhel tribe ,Lashkar of Akakhel tribe ,0,,,,1,,,,,0,,2-473,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2065,Tawheed ul-Islam ,Tawheed ul-Islam ,Tawheed ul-Islam ,Tawheed ul-Islam ,0,,,,1,,,,,0,,2-475,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2067,Zeme Naga,Zeme Naga,Zeme Naga,Zeme Naga,0,,,,3,,,,,0,,2-476,0,,0,,,0,,,0,,,0,,,India,750,3
2070,Supporters of al-Ahly football team ,Supporters of al-Ahly football team ,Supporters of al-Ahly football team ,Supporters of al-Ahly football team ,0,,,,2,,,,,0,,2-478,0,,0,,,0,,,0,,,0,,,Egypt,651,2
2071,Supporters of al-Masry football team,Supporters of al-Masry football team,Supporters of al-Masry football team,Supporters of al-Masry football team,0,,,,2,,,,,0,,2-478,0,,0,,,0,,,0,,,0,,,Egypt,651,2
2072,PCPA,PCPA,People's Committee against Police Atrocities ,People's Committee against Police Atrocities ,0,,,,1,,,,2072,0,,,0,,0,,,0,,,0,,,0,,,India,750,3
2073,PFT,PFT,,Popular Front of Tajikistan,0,,,,1,1-200,848,,2073,0,,2-479,0,,0,,,0,,,0,,,0,,,Tajikistan,702,3
2074,PLFI,PLFI,People's Liberation Front of India,People's Liberation Front of India,0,,,,1,,,,2074,0,,,0,,0,,,0,,,0,,,0,,,India,750,3
2075,Mashashia,Mashashia,Mashashia,Mashashia,0,,,,3,,,,,0,,2-480,0,,0,,,0,,,0,,,0,,,Libya,620,4
2076,Isenasawo,Isenasawo,Isenasawo,Isenasawo,0,,,,3,,,,,0,,2-481,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
2077,Isongo-furo,Isongo-furo,Isongo-furo,Isongo-furo,0,,,,3,,,,,0,,2-481,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
2078,Forces of Agala,Forces of Agala,Forces of Agala,Forces of Agala,0,,,,1,,,,,0,,2-482,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
2079,Forces of Edu,Forces of Edu,Forces of Edu,Forces of Edu,0,,,,1,,,,,0,,2-482,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
2080,FNDIC,FNDIC,,Federation of Niger Delta Ijaw Communities,0,,,,1,,,,2080,0,,,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
2081,Alawite (Lebanon),Alawite (Lebanon),Alawite (Lebanon),Alawite (Lebanon),0,,,,3,,,,,0,,2-483,0,,0,,,0,,,0,,,0,,,Lebanon,660,2
2082,Sunni (Lebanon),Sunni (Lebanon),Sunni (Lebanon),Sunni (Lebanon),0,,,,3,,,,,0,,2-483,0,,0,,,0,,,0,,,0,,,Lebanon,660,2
2083,Banyamulenge,Banyamulenge,Banyamulenge,Banyamulenge,0,,,,3,,,,,0,,"2-485, 2-14288",1,549025,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
2084,Military faction (Harar garrison),Military faction (Harar garrison),,,0,,,,1,1-70,852,,,0,,,0,,0,,,0,,,0,,,0,,,Ethiopia,530,4
2085,Forces of Mullo Abdullo,Forces of Mullo Abdullo,,,0,,,,1,1-200,849,,,0,,,0,,0,,,0,,,0,,,0,,,Tajikistan,702,3
2087,Jagrata Muslim Janata Bangladesh ,Jagrata Muslim Janata Bangladesh ,Jagrata Muslim Janata Bangladesh ,Jagrata Muslim Janata Bangladesh ,0,,,,1,,,,2087,0,,,0,,0,,,0,,,0,,,0,,,Bangladesh,771,3
2088,Dogon,Dogon,Dogon,Dogon,0,,,,3,,,,,0,,2-487,0,,0,,,0,,,0,,,0,,,Mali,432,4
2089,Mayi Mayi Lumumba,Mayi Mayi Lumumba,Mayi Mayi Lumumba,Mayi Mayi Lumumba,0,,,,1,,,,2089,0,,,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
2090,Raia Mutomboki,Raia Mutomboki,Raia Mutomboki,Raia Mutomboki,0,,,,1,,,,2090,1,549023,2-495,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
2091,APCLS,APCLS,Alliance des patriotes pour un Congo libre et souverain,Alliance of the People for a Free and Sovereign Congo,0,,,,1,1-86,858,,,0,,"2-491, 2-12328",0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
2092,Bul Nuer,Bul Nuer,Bul Nuer,Bul Nuer,0,,,,3,,,,,0,,2-492,0,,0,,,0,,,0,,,0,,,South Sudan,626,4
2096,Balanda,Balanda,Balanda,Balanda,0,,,,3,,,,,0,,2-494,0,,0,,,0,,,0,,,0,,,South Sudan,626,4
2097,Khatumo administration,Khatumo administration,Maamul Goboleedka Khaatumo ee Soomaaliya,Khatumo administration,0,,,,1,,,,,0,,2-496,0,,0,,,0,,,0,,,0,,,Somalia,520,4
2098,Buddhists (Myanmar),Buddhists (Myanmar),Buddhists (Myanmar),Buddhists (Myanmar),0,,,,3,,,,,0,,2-497,0,,0,,,0,,,0,,,0,,,Myanmar (Burma),775,3
2099,Muslims (Myanmar),Muslims (Myanmar),Muslims (Myanmar),Muslims (Myanmar),0,,,,3,,,,,0,,2-497,0,,0,,,0,,,0,,,0,,,Myanmar (Burma),775,3
2100,PYD,PYD,Partiya Yekîtiya Demokrat,Democratic Union Party,0,,,,1,,,,2100,0,,"2-498, 2-499, 2-13771, 2-13769, 2-13767, 2-13768, 2-13794, 2-13801, 2-14355 /2-14397",1,565291,0,,,0,,,0,,,0,,,Syria,652,2
2101,Ghuraba al-Sham,Ghuraba al-Sham,Ghuraba al-Sham,Strangers of Greater Syria,0,,,,1,,,,,0,,2-498,1,565201,0,,,0,,,0,,,0,,,Syria,652,2
2102,TTP-Islahi,TTP-Islahi,Tehrik-i-Taliban Pakistan - Islahi faction,Taleban Movement of Pakistan - Islahi faction,0,,,,1,,,,2102,0,,,0,,1,TTP,1199,0,,,0,,,0,,,Pakistan,770,3
2103,CPI-ML-VM,CPI-ML-VM,,Communist Party of India-Marxist-Leninist-Vinod Mishra,0,,,,1,,,,,0,,2-500,0,,0,,,0,,,0,,,0,,,India,750,3
2104,BNLF,BNLF,Bru National Liberation Front,Bru National Liberation Front,0,,,,1,,,,,0,,2-501,0,,0,,,0,,,0,,,0,,,Bangladesh,771,3
2105,Tripura Non-Tribal Communities,Tripura Non-Tribal Communities,Tripura Non-Tribal Communities,Tripura Non-Tribal Communities,0,,,,3,,,,,0,,2-502,0,,0,,,0,,,0,,,0,,,India,750,3
2106,Tripura Tribal Communities,Tripura Tribal Communities,Tripura Tribal Communities,Tripura Tribal Communities,0,,,,3,,,,,0,,2-502,0,,0,,,0,,,0,,,0,,,India,750,3
2107,Bangladeshi Immigrants,Bangladeshi Immigrants,Bangladeshi Immigrants,Bangladeshi Immigrants,0,,,,3,,,,,0,,2-503,0,,0,,,0,,,0,,,0,,,India,750,3
2108,NSCN-K-K,NSCN-K-K,,National Socialist Council of Nagaland-Khole-Kitovi Faction,0,,,,1,,,,,0,,2-504,0,,1,NSCN-K,1066,0,,,0,,,0,,,India,750,3
2109,FLC,FLC,Front de Libération du Congo,Front for the Liberation of the Congo,0,,,,1,,,,,0,,2-505,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
2110,NURTW-Auxiliary,NURTW-Auxiliary,National Union of Road Transport Workers-Auxiliary faction,National Union of Road Transport Workers-Auxiliary faction,0,,,,1,,,,,0,,2-506,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
2111,NURTW-Tokyo,NURTW-Tokyo,National Union of Road Transport Workers-Tokyo faction,National Union of Road Transport Workers-Tokyo faction,0,,,,1,,,,,0,,2-506,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
2112,Los Zetas - Velazquez Caballero faction,Los Zetas - Velazquez Caballero faction,Los Zetas - Velazquez Caballero faction,The Zetas - Velazquez Caballero faction,0,,,,1,,,,,0,,2-508,0,,1,Los Zetas,1973,0,,,0,,,1,Gulf Cartel,1643,Mexico,70,5
2114,Black Axe,Black Axe,Black Axe,Black Axe,0,,,,1,,,,,0,,"2-469, 2-11433",1,547527,0,,,0,,,0,,,0,,,Nigeria,475,4
2115,Bush Boys,Bush Boys,Bush Boys,Bush Boys,0,,,,1,,,,,0,,2-469,1,547527,0,,,0,,,0,,,0,,,Nigeria,475,4
2116,Bafulero,Bafulero,Bafulero,Bafulero,0,,,,3,,,,,0,,"2-485, 2-14288",1,549019,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
2117,Bavira,Bavira,Bavira,Bavira,0,,,,3,,,,,0,,2-485,1,549019,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
2118,Zintan,Zintan,Zintan,Zintan,0,,,,3,,,,,0,,2-480,1,562001,0,,,0,,,0,,,0,,,Libya,620,4
2119,Gontrar,Gontrar,Gontrar,Gontrar,0,,,,3,,,,,0,,2-480,1,562001,0,,,0,,,0,,,0,,,Libya,620,4
2120,Signed-in-Blood Battalion,Signed-in-Blood Battalion,al-Mouwakoune Bi-Dima,Signed-in-Blood Battalion,0,,,,1,1-274,865,,2120,0,,2-489,1,543203,1,AQIM,1391,0,,,1,al-Murabitun,4376,0,,,"Algeria, Mali","615, 432",4
2121,KK,Klansmen Konfraternity ,Klansmen Konfraternity ,Klansmen Konfraternity ,0,,,,1,,,,,0,,2-469,1,547527,0,,,0,,,0,,,0,,,Nigeria,475,4
2130,Konianke,Konianke,Konianke,Konianke,0,,,,3,,,,,0,,2-10247,0,,0,,,0,,,0,,,0,,,Guinea,438,4
2131,Gimir,Gimir,Gimir,Gimir,0,,,,3,,,,,0,,2-12388,0,,0,,,0,,,0,,,0,,,Sudan,625,4
2136,Beni Hussein,Beni Hussein,Beni Hussein,Beni Hussein,0,,,,3,,,,,0,,2-12384,0,,0,,,0,,,0,,,0,,,Sudan,625,4
2297,Tamil,Tamil,Tamil,Tamil,0,,,,3,,,,,0,,2-12136,0,,0,,,0,,,0,,,0,,,Sri Lanka,780,3
2460,Han Chinese,Han Chinese,Han Chinese,Han Chinese,0,,,,3,,,,,0,,2-10920,0,,0,,,0,,,0,,,0,,,China,710,3
2461,Uighur,Uighur,Uighur,Uighur,0,,,,3,,,,,0,,2-10920,0,,0,,,0,,,0,,,0,,,China,710,3
2518,Forces of Sayed Mansur Naderi,Forces of Sayed Mansur Naderi,Forces of Sayed Mansur Naderi,Forces of Sayed Mansur Naderi,0,,,,1,,,,,0,,2-10682,0,,0,,,0,,,0,,,0,,,Afghanistan,700,3
2765,Supporters of Jamaat-e-Islami,Supporters of Jamaat-e-Islami,Supporters of Jamaat-e-Islami,Supporters of Jamaat-e-Islami,0,,,,2,,,,,0,,2-11123,0,,0,,,0,,,0,,,0,,,Bangladesh,771,3
2847,Pashtun,Pashtun,Pashtun,Pashtun,0,,,,3,,,,,0,,2-11230,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2848,Mohajir,Mohajir,Mohajir,Mohajir,0,,,,3,,,,,0,,"2-11230, 2-11231",0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2849,Sindhi,Sindhi,Sindhi,Sindhi,0,,,,3,,,,,0,,2-11231,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2863,Meher,Meher,Meher,Meher,0,,,,3,,,,,0,,2-11241,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2864,Jatoi,Jatoi,Jatoi,Jatoi,0,,,,3,,,,,0,,2-11241,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2922,Assamese,Assamese,Assamese,Assamese,0,,,,3,,,,,0,,"2-11286, 2-12175",0,,0,,,0,,,0,,,0,,,India,750,3
2930,Supporters of PPP,Supporters of PPP,Supporters of Pakistan Peoples Party,Supporters of Pakistan Peoples Party,0,,,,2,,,,,0,,2-11301,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2933,Al-Khobar,Al-Khobar,Al-Khobar,Al-Khobar,0,,,,1,,,,2933,0,,,0,,0,,,0,,,0,,,0,,,Philippines,840,3
2939,NLFT-B,NLFT-B,National Liberation Front of Tripura-Biswamohan faction,National Liberation Front of Tripura-Biswamohan faction,0,,,,1,1-139,11299,,,0,,,0,,1,NLFT,1150,0,,,0,,,0,,,India,750,3
2941,Supporters of MQM,Supporters of MQM,Supporters of Muttahida Qaumi Mahaz,Supporters of United National Movement,0,,,,2,,,,,0,,2-11301,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2951,Oatizai,Oatizai,Oatizai,Oatizai,0,,,,3,,,,,0,,2-11308,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2952,Khadadkhel,Khadadkhel,Khadadkhel,Khadadkhel,0,,,,3,,,,,0,,2-11308,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2953,Supporters of Yousaf Ali Khan Magsi,Supporters of Yousaf Ali Khan Magsi,Supporters of Yousaf Ali Khan Magsi,Supporters of Yousaf Ali Khan Magsi,0,,,,2,,,,,0,,2-11309,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2954,Supporters of Zulfikar Ali Khan Magsi,Supporters of Zulfikar Ali Khan Magsi,Supporters of Zulfikar Ali Khan Magsi,Supporters of Zulfikar Ali Khan Magsi,0,,,,2,,,,,0,,2-11309,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
2987,Lashkar of Mohmand tribe,Lashkar of Mohmand tribe,Lashkar of Mohmand tribe,Lashkar of Mohmand tribe,0,,,,1,,,,,0,,2-11342,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
3037,NDC,NDC,NDC,Ndumba Defense of Congo ,0,,,,1,,,,3037,0,,2-12328,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
3040,Nyatura,Nyatura,Nyatura,Nyatura,0,,,,1,,,,3040,0,,,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
3043,PARC-FAAL,PARC-FAAL,Parti pour l’action et la reconstruction du Congo-Forces armées alléluia,Party for Action and the Reconstruction of the Congo-Allelujah Armed Forces,0,,,,1,1-86,11377,,,0,,,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
3060,Barundi,Barundi,Barundi,Barundi,0,,,,3,,,,,0,,2-14288,1,549025,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
3108,Eyie,Eyie,Eyie,Eyie,0,,,,1,,,,,0,,2-11433,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
3151,NDFB-S,NDFB-S,,National Democratic Front of Bodoland-Songbijit,0,,,,1,1-227,12557,,3151,0,,,0,,1,NDFB - RD,1950,0,,,0,,,0,,,India,750,3
3192,UBA,United Baloch Army,United Baloch Army,United Baloch Army,0,,,,1,,,,3192,0,,,0,,0,,,0,,,0,,,0,,,Pakistan,770,3
3298,Guerreros Unidos,Guerreros Unidos,Guerreros Unidos,United Warriors,0,,,,1,,,,,0,,2-11668,0,,0,,,0,,,0,,,0,,,Mexico,70,5
3299,Los Rojos,Los Rojos,Los Rojos,The Reds,0,,,,1,,,,,0,,2-11668,0,,0,,,0,,,0,,,0,,,Mexico,70,5
3306,Supporters of Mohamed Morsi,Supporters of Mohamed Morsi,Supporters of Mohamed Morsi,Supporters of Mohamed Morsi,0,,,,2,,,,,0,,2-11682,0,,0,,,0,,,0,,,0,,,Egypt,651,2
3307,Opponents of Mohamed Morsi,Opponents of Mohamed Morsi,Opponents of Mohamed Morsi,Opponents of Mohamed Morsi,0,,,,2,,,,,0,,2-11682,0,,0,,,0,,,0,,,0,,,Egypt,651,2
3554,FPR - BL,FPR - BL,Front Populaire pour le Redressement - Baba Lade faction,Popular Front for Reconstruction - Baba Lade faction,0,,,,1,,,,3554,0,,,0,,0,,,0,,,0,,,0,,,Central African Republic,482,4
3555,Christians (CAR),Christians (CAR),Christians (CAR),Christians (CAR),0,,,,3,,,,,0,,2-11801,0,,0,,,0,,,0,,,0,,,Central African Republic,482,4
3556,Muslims (CAR),Muslims (CAR),Muslims (CAR),Muslims (CAR),0,,,,3,,,,,0,,2-11801,0,,0,,,0,,,0,,,0,,,Central African Republic,482,4
3563,SSDM/A - Cobra Faction,SSDM/A - Cobra Faction,SSDM/A - Cobra Faction,South Sudan Democratic Movement/Army - Cobra Faction,0,,,,1,1-270,860,,,0,,,0,,1,SSDM/A,1993,0,,,0,,,0,,,South Sudan,626,4
3568,Amothnhon Dinka ,Amothnhon Dinka ,Amothnhon Dinka ,Amothnhon Dinka ,0,,,,3,,,,,0,,2-11810,0,,0,,,0,,,0,,,0,,,South Sudan,626,4
3569,Panyon Dinka ,Panyon Dinka ,Panyon Dinka ,Panyon Dinka ,0,,,,3,,,,,0,,2-11810,0,,0,,,0,,,0,,,0,,,South Sudan,626,4
3946,CPI-ML-J,CPI-ML-J,,Communist Party of India-Marxist-Leninist-Janasakhti faction,0,,,,1,1-29,11932,,,0,,,0,,0,,,0,,,0,,,0,,,India,750,3
3967,Kata Katanga,Kata Katanga,Kata Katanga,Kata Katanga,0,,,,1,1-68,856,,3967,0,,,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
3998,al-Toubou ,al-Toubou ,al-Toubou ,al-Toubou ,0,,,,3,,,,,0,,2-14053,0,,0,,,0,,,0,,,0,,,Libya,620,4
4000,Yan Gora,Yan Gora,Yan Gora,Yan Gora,0,,,,1,,,,,0,,2-12132,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
4004,Muslims (Sri Lanka),Muslims (Sri Lanka),Muslims (Sri Lanka),Muslims (Sri Lanka),0,,,,3,,,,,0,,2-12136,0,,0,,,0,,,0,,,0,,,Sri Lanka,780,3
4006,Sultanate of Sulu,Sultanate of Sulu,Sultanate of Sulu,Sultanate of Sulu,0,,,,1,1-278,861,,,0,,,0,,0,,,0,,,0,,,0,,,Malaysia,820,3
4007,FPRC,ex-Seleka,ex-Seleka,ex-Seleka,1,FPRC,Front populaire pour la renaissance de centrafrique,Popular Front for the Rebirth of the Central African Republic,1,,,,4007,0,,2-12378,0,,1,Seleka,2044,0,,,0,,,0,,,Central African Republic,482,4
4022,Atakar,Atakar,Atakar,Atakar,0,,,,3,,,,,0,,2-12152,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
4044,Bihari,Bihari,Bihari,Bihari,0,,,,3,,,,,0,,2-12175,0,,0,,,0,,,0,,,0,,,India,750,3
4120,Agatu,Agatu,Agatu,Agatu,0,,,,3,,,,,0,,"2-12341, 2-12284",0,,0,,,0,,,0,,,0,,,Nigeria,475,4
4130,M23-R,M23-R,Mouvement du 23-Mars - Runiga faction,March 23 Movement - Runiga faction,0,,,,1,,,,,0,,2-12306,0,,1,M23,2045,0,,,0,,,0,,,DR Congo (Zaire),490,4
4148,Mayi Mayi Kifuafua,Mayi Mayi Kifuafua,Mayi Mayi Kifuafua,Mayi Mayi Kifuafua,0,,,,1,,,,4148,1,549023,,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
4171,Arab Brabich ,Arab Brabich ,Arab Brabich ,Arab Brabich ,0,,,,3,,,,,0,,2-12350,0,,0,,,0,,,0,,,0,,,Algeria,615,4
4172,Tuareg Indinan ,Tuareg Indinan ,Tuareg Indinan ,Tuareg Indinan ,0,,,,3,,,,,0,,2-12350,0,,0,,,0,,,0,,,0,,,Algeria,615,4
4183,Brigades of Aisha,Brigades of Aisha,Aisha Umm-al Mouemeneen,Brigades of Aisha,0,,,,1,,,,,0,,2-12362,0,,0,,,0,,,0,,,0,,,Lebanon,660,2
4201,anti-Balaka,anti-Balaka,anti-Balaka,anti-Balaka,0,,,,1,1-222,12380,,4201,0,,"2-12378, 2-14318",0,,0,,,0,,,0,,,0,,,Central African Republic,482,4
4203,Awlad Heiban (Misseriya) ,Awlad Heiban (Misseriya) ,,Awlad Heiban (Misseriya) ,0,,,,3,,,,,0,,2-12385,0,,0,,,0,,,0,,,0,,,Sudan,625,4
4204,Awlad Serur (Misseriya) ,Awlad Serur (Misseriya) ,Awlad Serur (Misseriya) ,Awlad Serur (Misseriya) ,0,,,,3,,,,,0,,2-12385,1,562580,0,,,0,,,0,,,0,,,Sudan,625,4
4226,SPLM/A In Opposition,SPLM/A In Opposition,,Sudan Liberation Army/Movement In Opposition,0,,,,1,1-270,859,,4226,0,,,0,,0,,,0,,,0,,,0,,,South Sudan,626,4
4233,ADP,ADP,Al-Hizb al-Arabi al-Dimuqrati ,Arab Democratic Party,0,,,,1,,,,4233,0,,,0,,0,,,0,,,0,,,0,,,Lebanon,660,2
4286,Forces of Paul Joseph Mukungubila,Forces of Paul Joseph Mukungubila,Forces of Paul Joseph Mukungubila,Forces of Paul Joseph Mukungubila,0,,,,1,1-86,12463,,,0,,,0,,0,,,0,,,0,,,0,,,DR Congo (Zaire),490,4
4290,Ikpanaya,Ikpanaya,Ikpanaya,Ikpanaya,0,,,,3,,,,,0,,2-12467,0,,0,,,0,,,0,,,0,,,Nigeria,475,4
